"","CRC","Date","Time","Latitude","Longitude","Fix","Alt(m)","Tag.ID.","Argos.ID.","Bat.ID."
"176","           OK",2023-10-11,"  04:01:04 AM",-18.5511551,48.1201019,"        3D",900,"58556","245090","ANA140"
"177","           OK",2023-10-11,"  08:59:44 AM",-18.5517445,48.1159058,"        3D",954,"58556","245090","ANA140"
"178","           OK",2023-10-11,"  03:02:24 PM",-18.5512581,48.1201782,"        3D",920,"58556","245090","ANA140"
"179","           OK",2023-10-11,"  05:01:52 PM",-18.5778561,48.0009613,"        3D",1177,"58556","245090","ANA140"
"180","           OK",2023-10-11,"  07:01:20 PM",-18.5778313,48.0009079,"        3D",1111,"58556","245090","ANA140"
"181","           OK",2023-10-11,"  09:00:48 PM",-18.576704,48.0000877,"        3D",1140,"58556","245090","ANA140"
"182","           OK",2023-10-11,"  10:00:32 PM",-18.5778313,48.000885,"        3D",1094,"58556","245090","ANA140"
"183","           OK",2023-10-11,"  11:00:16 PM",-18.5779076,48.000885,"        3D",1092,"58556","245090","ANA140"
"184","           OK",2023-10-12,"  12:00:00 AM",-18.5777531,48.0008316,"        3D",1055,"58556","245090","ANA140"
"185","           OK",2023-10-12,"  12:59:44 AM",-18.5736313,48.0104332,"        3D",1067,"58556","245090","ANA140"
"186","           OK",2023-10-12,"  02:59:12 AM",-18.5511303,48.1200752,"        3D",918,"58556","245090","ANA140"
"187","           OK",2023-10-12,"  03:58:56 AM",-18.5511551,48.1202812,"        3D",896,"58556","245090","ANA140"
"188","           OK",2023-10-12,"  09:01:52 AM",-18.5510521,48.1201553,"        3D",916,"58556","245090","ANA140"
"189","           OK",2023-10-12,"  03:00:16 PM",-18.5512314,48.1201553,"        3D",919,"58556","245090","ANA140"
"190","           OK",2023-10-12,"  04:00:00 PM",-18.5683327,48.147007,"        3D",930,"58556","245090","ANA140"
"191","           OK",2023-10-12,"  04:59:44 PM",-18.5707912,48.1230965,"        3D",962,"58556","245090","ANA140"
"192","           OK",2023-10-12,"  05:59:28 PM",-18.6007423,48.0696716,"        3D",915,"58556","245090","ANA140"
"193","           OK",2023-10-12,"  06:59:12 PM",-18.5777531,48.0008049,"        3D",1095,"58556","245090","ANA140"
"194","           OK",2023-10-12,"  07:58:56 PM",-18.5778313,48.0008049,"        3D",1077,"58556","245090","ANA140"
"195","           OK",2023-10-12,"  09:02:56 PM",-18.5779324,48.0008583,"        3D",1081,"58556","245090","ANA140"
"196","           OK",2023-10-12,"  10:02:40 PM",-18.5766792,47.9999123,"        3D",1134,"58556","245090","ANA140"
"197","           OK",2023-10-12,"  11:02:24 PM",-18.5778561,48.000885,"        3D",1083,"58556","245090","ANA140"
"198","           OK",2023-10-13,"  12:02:08 AM",-18.585331,47.9964027,"        2D",0,"58556","245090","ANA140"
"199","           OK",2023-10-13,"  01:01:52 AM",-18.5680256,48.0403824,"        3D",954,"58556","245090","ANA140"
"200","           OK",2023-10-13,"  02:01:36 AM",-18.5511551,48.1200256,"        3D",892,"58556","245090","ANA140"
"201","           OK",2023-10-13,"  03:01:20 AM",-18.5511303,48.1202316,"        3D",895,"58556","245090","ANA140"
"202","           OK",2023-10-13,"  04:01:04 AM",-18.5510025,48.1201782,"        3D",844,"58556","245090","ANA140"
"203","           OK",2023-10-13,"  08:59:44 AM",-18.5412998,48.1168785,"        3D",42,"58556","245090","ANA140"
"204","           OK",2023-10-13,"  03:02:24 PM",-18.5509758,48.119873,"        3D",976,"58556","245090","ANA140"
"205","           OK",2023-10-13,"  04:02:08 PM",-18.5786495,47.9993477,"        3D",907,"58556","245090","ANA140"
"206","           OK",2023-10-13,"  06:01:36 PM",-18.5776005,48.000576,"        3D",1131,"58556","245090","ANA140"
"207","           OK",2023-10-13,"  07:01:20 PM",-18.5500546,48.0014458,"        2D",0,"58556","245090","ANA140"
"208","           OK",2023-10-13,"  08:01:04 PM",-18.5777798,48.0007553,"        3D",1072,"58556","245090","ANA140"
"209","           OK",2023-10-13,"  10:00:32 PM",-18.5767288,48.0001411,"        3D",1168,"58556","245090","ANA140"
"210","           OK",2023-10-13,"  11:00:16 PM",-18.5779076,48.0008583,"        3D",1090,"58556","245090","ANA140"
"211","           OK",2023-10-14,"  12:00:00 AM",-18.5777531,48.0009613,"        3D",1085,"58556","245090","ANA140"
"212","           OK",2023-10-14,"  01:59:28 AM",-18.5500278,48.1163902,"        2D",0,"58556","245090","ANA140"
"1101","           OK",2023-10-01,"  08:59:44 AM",-18.5562744,48.1174126,"        3D",969,"58563","245097","ANA154"
"298","           OK",2023-10-01,"  03:02:24 PM",-18.5579128,48.1101952,"        3D",966,"58563","245097","ANA154"
"312","           OK",2023-10-01,"  04:02:08 PM",-18.5580425,48.1113472,"        3D",877,"58563","245097","ANA154"
"412","           OK",2023-10-01,"  05:01:52 PM",-18.5555325,48.1102715,"        3D",914,"58563","245097","ANA154"
"512","           OK",2023-10-01,"  07:01:20 PM",-18.5585537,48.1130104,"        3D",863,"58563","245097","ANA154"
"612","           OK",2023-10-01,"  10:00:32 PM",-18.5574532,48.1116295,"        3D",891,"58563","245097","ANA154"
"711","           OK",2023-10-01,"  11:00:16 PM",-18.5593224,48.1137543,"        3D",896,"58563","245097","ANA154"
"811","           OK",2023-10-02,"  12:00:00 AM",-18.5592957,48.1137543,"        3D",895,"58563","245097","ANA154"
"911","           OK",2023-10-02,"  12:59:44 AM",-18.5594234,48.1137009,"        3D",905,"58563","245097","ANA154"
"1011","           OK",2023-10-02,"  01:59:28 AM",-18.5593472,48.113781,"        3D",907,"58563","245097","ANA154"
"1111","           OK",2023-10-02,"  03:58:56 AM",-18.5593472,48.1137276,"        3D",902,"58563","245097","ANA154"
"1211","           OK",2023-10-02,"  09:01:52 AM",-18.5592442,48.1137009,"        3D",860,"58563","245097","ANA154"
"1311","           OK",2023-10-02,"  03:00:16 PM",-18.5593987,48.1138039,"        3D",906,"58563","245097","ANA154"
"1411","           OK",2023-10-02,"  04:00:00 PM",-18.5595016,48.1196404,"        3D",886,"58563","245097","ANA154"
"1511","           OK",2023-10-02,"  04:59:44 PM",-18.5593987,48.1199493,"        3D",919,"58563","245097","ANA154"
"1611","           OK",2023-10-02,"  07:58:56 PM",-18.5593472,48.1136513,"        3D",898,"58563","245097","ANA154"
"1711","           OK",2023-10-03,"  01:01:52 AM",-18.573452,48.0852356,"        3D",833,"58563","245097","ANA154"
"1811","           OK",2023-10-03,"  02:01:36 AM",-18.5735817,48.0852356,"        3D",883,"58563","245097","ANA154"
"1911","           OK",2023-10-03,"  03:01:20 AM",-18.573658,48.0852623,"        3D",881,"58563","245097","ANA154"
"2011","           OK",2023-10-03,"  04:01:04 AM",-18.573555,48.0852852,"        3D",891,"58563","245097","ANA154"
"2111","           OK",2023-10-03,"  08:59:44 AM",-18.5735817,48.0852089,"        3D",892,"58563","245097","ANA154"
"2211","           OK",2023-10-03,"  03:02:24 PM",-18.573658,48.0853386,"        3D",869,"58563","245097","ANA154"
"2311","           OK",2023-10-03,"  04:02:08 PM",-18.5802116,48.0849037,"        3D",903,"58563","245097","ANA154"
"2411","           OK",2023-10-03,"  06:01:36 PM",-18.5924988,48.0911751,"        3D",898,"58563","245097","ANA154"
"2511","           OK",2023-10-03,"  07:01:20 PM",-18.5920887,48.093605,"        3D",846,"58563","245097","ANA154"
"2611","           OK",2023-10-03,"  08:01:04 PM",-18.587431,48.0979309,"        2D",0,"58563","245097","ANA154"
"2711","           OK",2023-10-03,"  09:00:48 PM",-18.5881729,48.0979309,"        3D",911,"58563","245097","ANA154"
"2811","           OK",2023-10-03,"  11:00:16 PM",-18.5883522,48.0980873,"        3D",728,"58563","245097","ANA154"
"299","           OK",2023-10-04,"  12:00:00 AM",-18.5881214,48.098011,"        3D",891,"58563","245097","ANA154"
"302","           OK",2023-10-04,"  12:59:44 AM",-18.5947781,48.1142921,"        2D",0,"58563","245097","ANA154"
"313","           OK",2023-10-04,"  01:59:28 AM",-18.5881214,48.097908,"        3D",922,"58563","245097","ANA154"
"322","           OK",2023-10-04,"  02:59:12 AM",-18.5882492,48.0979309,"        3D",864,"58563","245097","ANA154"
"332","           OK",2023-10-04,"  03:58:56 AM",-18.5881729,48.097908,"        3D",908,"58563","245097","ANA154"
"342","           OK",2023-10-04,"  05:59:28 PM",-18.5878658,48.0983925,"        3D",945,"58563","245097","ANA154"
"352","           OK",2023-10-04,"  07:58:56 PM",-18.5877895,48.0984688,"        3D",931,"58563","245097","ANA154"
"362","           OK",2023-10-04,"  08:58:40 PM",-18.5878391,48.0984459,"        3D",918,"58563","245097","ANA154"
"372","           OK",2023-10-04,"  10:02:40 PM",-18.5877895,48.0983696,"        3D",916,"58563","245097","ANA154"
"382","           OK",2023-10-04,"  11:02:24 PM",-18.5878143,48.0984459,"        3D",925,"58563","245097","ANA154"
"392","           OK",2023-10-05,"  12:02:08 AM",-18.5877895,48.0983696,"        3D",962,"58563","245097","ANA154"
"402","           OK",2023-10-05,"  01:01:52 AM",-18.587738,48.0983696,"        3D",926,"58563","245097","ANA154"
"413","           OK",2023-10-05,"  02:01:36 AM",-18.5878658,48.0984955,"        3D",887,"58563","245097","ANA154"
"422","           OK",2023-10-05,"  04:01:04 AM",-18.587738,48.0984459,"        3D",858,"58563","245097","ANA154"
"432","           OK",2023-10-05,"  08:59:44 AM",-18.5878143,48.0983925,"        3D",913,"58563","245097","ANA154"
"442","           OK",2023-10-05,"  03:02:24 PM",-18.5878391,48.0984459,"        3D",920,"58563","245097","ANA154"
"452","           OK",2023-10-05,"  04:02:08 PM",-18.5881977,48.0983696,"        3D",890,"58563","245097","ANA154"
"462","           OK",2023-10-05,"  05:01:52 PM",-18.5881481,48.0982895,"        3D",894,"58563","245097","ANA154"
"472","           OK",2023-10-05,"  07:01:20 PM",-18.5878906,48.0982666,"        3D",936,"58563","245097","ANA154"
"482","           OK",2023-10-05,"  08:01:04 PM",-18.5878391,48.0983925,"        3D",941,"58563","245097","ANA154"
"492","           OK",2023-10-05,"  09:00:48 PM",-18.5881977,48.0983162,"        3D",912,"58563","245097","ANA154"
"502","           OK",2023-10-05,"  10:00:32 PM",-18.5881977,48.0983925,"        3D",901,"58563","245097","ANA154"
"513","           OK",2023-10-05,"  11:00:16 PM",-18.5880699,48.0982666,"        3D",901,"58563","245097","ANA154"
"522","           OK",2023-10-06,"  12:00:00 AM",-18.5880184,48.0983162,"        3D",926,"58563","245097","ANA154"
"532","           OK",2023-10-06,"  12:59:44 AM",-18.5880966,48.0982666,"        3D",905,"58563","245097","ANA154"
"542","           OK",2023-10-06,"  02:59:12 AM",-18.5880699,48.0983162,"        3D",919,"58563","245097","ANA154"
"552","           OK",2023-10-06,"  09:01:52 AM",-18.5880699,48.0982895,"        3D",930,"58563","245097","ANA154"
"562","           OK",2023-10-06,"  03:00:16 PM",-18.5879936,48.098011,"        3D",964,"58563","245097","ANA154"
"572","           OK",2023-10-06,"  04:00:00 PM",-18.5881214,48.0982895,"        3D",921,"58563","245097","ANA154"
"582","           OK",2023-10-06,"  04:59:44 PM",-18.5881481,48.0981102,"        3D",914,"58563","245097","ANA154"
"592","           OK",2023-10-06,"  06:59:12 PM",-18.5881977,48.0983429,"        3D",895,"58563","245097","ANA154"
"602","           OK",2023-10-06,"  07:58:56 PM",-18.5880966,48.0982895,"        3D",880,"58563","245097","ANA154"
"613","           OK",2023-10-06,"  08:58:40 PM",-18.5879936,48.0980873,"        3D",934,"58563","245097","ANA154"
"622","           OK",2023-10-06,"  10:02:40 PM",-18.5880451,48.0982132,"        3D",928,"58563","245097","ANA154"
"632","           OK",2023-10-06,"  11:02:24 PM",-18.5880966,48.0981903,"        3D",904,"58563","245097","ANA154"
"642","           OK",2023-10-07,"  12:02:08 AM",-18.5881214,48.0982399,"        3D",909,"58563","245097","ANA154"
"651","           OK",2023-10-07,"  01:01:52 AM",-18.5880966,48.0984192,"        3D",876,"58563","245097","ANA154"
"661","           OK",2023-10-07,"  02:01:36 AM",-18.5880699,48.0982132,"        3D",934,"58563","245097","ANA154"
"672","           OK",2023-10-07,"  03:01:20 AM",-18.5880451,48.0982132,"        3D",900,"58563","245097","ANA154"
"682","           OK",2023-10-07,"  04:01:04 AM",-18.5881214,48.0982895,"        3D",901,"58563","245097","ANA154"
"691","           OK",2023-10-07,"  08:59:44 AM",-18.5879936,48.0983162,"        3D",940,"58563","245097","ANA154"
"701","           OK",2023-10-07,"  03:02:24 PM",-18.5880451,48.0982895,"        3D",935,"58563","245097","ANA154"
"712","           OK",2023-10-07,"  05:01:52 PM",-18.5881481,48.0982666,"        3D",922,"58563","245097","ANA154"
"721","           OK",2023-10-07,"  06:01:36 PM",-18.5881214,48.0982132,"        3D",938,"58563","245097","ANA154"
"731","           OK",2023-10-07,"  07:01:20 PM",-18.5881481,48.0982399,"        3D",914,"58563","245097","ANA154"
"741","           OK",2023-10-07,"  08:01:04 PM",-18.5880184,48.0980339,"        3D",963,"58563","245097","ANA154"
"751","           OK",2023-10-07,"  09:00:48 PM",-18.5881481,48.0982132,"        3D",926,"58563","245097","ANA154"
"761","           OK",2023-10-07,"  10:00:32 PM",-18.5881481,48.0983162,"        3D",908,"58563","245097","ANA154"
"771","           OK",2023-10-07,"  11:00:16 PM",-18.5880966,48.0982895,"        3D",908,"58563","245097","ANA154"
"781","           OK",2023-10-08,"  12:00:00 AM",-18.5880699,48.0982132,"        3D",909,"58563","245097","ANA154"
"791","           OK",2023-10-08,"  12:59:44 AM",-18.5878143,48.1035118,"        2D",0,"58563","245097","ANA154"
"801","           OK",2023-10-08,"  01:59:28 AM",-18.5880966,48.0981903,"        3D",900,"58563","245097","ANA154"
"812","           OK",2023-10-08,"  04:03:12 AM",-18.5879936,48.0981636,"        3D",924,"58563","245097","ANA154"
"821","           OK",2023-10-08,"  09:01:52 AM",-18.5859451,48.101593,"        3D",78,"58563","245097","ANA154"
"831","           OK",2023-10-08,"  03:00:16 PM",-18.5881214,48.0983696,"        3D",903,"58563","245097","ANA154"
"841","           OK",2023-10-08,"  04:00:00 PM",-18.5881729,48.0981636,"        3D",948,"58563","245097","ANA154"
"851","           OK",2023-10-08,"  04:59:44 PM",-18.5881729,48.0982399,"        3D",880,"58563","245097","ANA154"
"861","           OK",2023-10-08,"  05:59:28 PM",-18.5881977,48.0982895,"        3D",912,"58563","245097","ANA154"
"871","           OK",2023-10-08,"  06:59:12 PM",-18.5881729,48.0982666,"        3D",903,"58563","245097","ANA154"
"881","           OK",2023-10-08,"  07:58:56 PM",-18.5880451,48.0981102,"        3D",982,"58563","245097","ANA154"
"891","           OK",2023-10-08,"  09:02:56 PM",-18.5880966,48.0982132,"        3D",960,"58563","245097","ANA154"
"901","           OK",2023-10-08,"  10:02:40 PM",-18.5880451,48.0982399,"        3D",914,"58563","245097","ANA154"
"912","           OK",2023-10-08,"  11:02:24 PM",-18.5879936,48.0980339,"        3D",912,"58563","245097","ANA154"
"921","           OK",2023-10-09,"  12:02:08 AM",-18.5881481,48.0982895,"        3D",908,"58563","245097","ANA154"
"931","           OK",2023-10-09,"  01:01:52 AM",-18.5879173,48.0988274,"        3D",804,"58563","245097","ANA154"
"941","           OK",2023-10-09,"  02:01:36 AM",-18.5880184,48.0981369,"        3D",939,"58563","245097","ANA154"
"951","           OK",2023-10-09,"  03:01:20 AM",-18.5880699,48.0982666,"        3D",923,"58563","245097","ANA154"
"961","           OK",2023-10-09,"  04:01:04 AM",-18.5880699,48.0982132,"        3D",912,"58563","245097","ANA154"
"971","           OK",2023-10-09,"  08:59:44 AM",-18.5881214,48.0982666,"        3D",938,"58563","245097","ANA154"
"981","           OK",2023-10-09,"  03:02:24 PM",-18.5881977,48.0982666,"        3D",911,"58563","245097","ANA154"
"991","           OK",2023-10-09,"  04:02:08 PM",-18.5882759,48.0983429,"        3D",920,"58563","245097","ANA154"
"1001","           OK",2023-10-09,"  05:01:52 PM",-18.5888386,48.1014671,"        3D",103,"58563","245097","ANA154"
"1012","           OK",2023-10-09,"  06:01:36 PM",-18.5880966,48.0982895,"        3D",948,"58563","245097","ANA154"
"1021","           OK",2023-10-09,"  07:01:20 PM",-18.5881481,48.0982666,"        3D",923,"58563","245097","ANA154"
"1031","           OK",2023-10-09,"  08:01:04 PM",-18.5881481,48.0982132,"        3D",923,"58563","245097","ANA154"
"1041","           OK",2023-10-09,"  09:00:48 PM",-18.5880699,48.0982399,"        3D",927,"58563","245097","ANA154"
"1051","           OK",2023-10-09,"  10:00:32 PM",-18.5880699,48.0982399,"        3D",911,"58563","245097","ANA154"
"1061","           OK",2023-10-09,"  11:00:16 PM",-18.5880699,48.0982666,"        3D",924,"58563","245097","ANA154"
"1071","           OK",2023-10-10,"  12:00:00 AM",-18.5880966,48.0981903,"        3D",929,"58563","245097","ANA154"
"1081","           OK",2023-10-10,"  12:59:44 AM",-18.5881214,48.0983696,"        3D",900,"58563","245097","ANA154"
"1091","           OK",2023-10-10,"  01:59:28 AM",-18.5881481,48.0982666,"        3D",912,"58563","245097","ANA154"
"1102","           OK",2023-10-10,"  02:59:12 AM",-18.5881481,48.0981636,"        3D",910,"58563","245097","ANA154"
"1112","           OK",2023-10-10,"  09:01:52 AM",-18.5899143,48.0988274,"        2D",0,"58563","245097","ANA154"
"1121","           OK",2023-10-10,"  03:00:16 PM",-18.5881481,48.0982666,"        3D",919,"58563","245097","ANA154"
"1131","           OK",2023-10-10,"  04:00:00 PM",-18.5880966,48.0982132,"        3D",928,"58563","245097","ANA154"
"1141","           OK",2023-10-10,"  04:59:44 PM",-18.5880966,48.0981636,"        3D",932,"58563","245097","ANA154"
"1151","           OK",2023-10-10,"  05:59:28 PM",-18.5881729,48.0983162,"        3D",910,"58563","245097","ANA154"
"1161","           OK",2023-10-10,"  06:59:12 PM",-18.5881481,48.0984688,"        3D",919,"58563","245097","ANA154"
"1171","           OK",2023-10-10,"  08:03:12 PM",-18.5880966,48.0983162,"        3D",915,"58563","245097","ANA154"
"1181","           OK",2023-10-10,"  09:02:56 PM",-18.5879421,48.0981636,"        3D",850,"58563","245097","ANA154"
"1191","           OK",2023-10-10,"  10:02:40 PM",-18.5880184,48.0981636,"        3D",913,"58563","245097","ANA154"
"1201","           OK",2023-10-10,"  11:02:24 PM",-18.5880966,48.0982399,"        3D",921,"58563","245097","ANA154"
"1212","           OK",2023-10-11,"  12:02:08 AM",-18.5880184,48.0983162,"        3D",914,"58563","245097","ANA154"
"1221","           OK",2023-10-11,"  01:01:52 AM",-18.5881729,48.0982399,"        3D",917,"58563","245097","ANA154"
"1231","           OK",2023-10-11,"  03:01:20 AM",-18.5880699,48.0982132,"        3D",917,"58563","245097","ANA154"
"1241","           OK",2023-10-11,"  04:01:04 AM",-18.5880699,48.0981636,"        3D",912,"58563","245097","ANA154"
"1251","           OK",2023-10-11,"  08:59:44 AM",-18.5881729,48.0983162,"        3D",913,"58563","245097","ANA154"
"1261","           OK",2023-10-11,"  03:02:24 PM",-18.5880451,48.0982132,"        3D",927,"58563","245097","ANA154"
"1271","           OK",2023-10-11,"  05:01:52 PM",-18.5881481,48.0980339,"        3D",968,"58563","245097","ANA154"
"1281","           OK",2023-10-11,"  07:01:20 PM",-18.5881214,48.0982666,"        3D",897,"58563","245097","ANA154"
"1291","           OK",2023-10-11,"  09:00:48 PM",-18.5881214,48.0982895,"        3D",907,"58563","245097","ANA154"
"1301","           OK",2023-10-11,"  10:00:32 PM",-18.5880699,48.0981102,"        3D",927,"58563","245097","ANA154"
"1312","           OK",2023-10-11,"  11:00:16 PM",-18.5880451,48.0981903,"        3D",912,"58563","245097","ANA154"
"1321","           OK",2023-10-12,"  12:00:00 AM",-18.5879936,48.0982399,"        3D",896,"58563","245097","ANA154"
"1331","           OK",2023-10-12,"  12:59:44 AM",-18.5881481,48.0981636,"        3D",913,"58563","245097","ANA154"
"1341","           OK",2023-10-12,"  01:59:28 AM",-18.5880699,48.0982132,"        3D",903,"58563","245097","ANA154"
"1361","           OK",2023-10-12,"  09:01:52 AM",-18.5882244,48.0981369,"        3D",933,"58563","245097","ANA154"
"1371","           OK",2023-10-12,"  03:00:16 PM",-18.5881977,48.0982132,"        3D",932,"58563","245097","ANA154"
"1381","           OK",2023-10-12,"  04:00:00 PM",-18.5881214,48.0982132,"        3D",935,"58563","245097","ANA154"
"1391","           OK",2023-10-12,"  04:59:44 PM",-18.5881214,48.0982399,"        3D",915,"58563","245097","ANA154"
"1401","           OK",2023-10-12,"  05:59:28 PM",-18.5859718,48.101593,"        2D",0,"58563","245097","ANA154"
"1412","           OK",2023-10-12,"  06:59:12 PM",-18.5881214,48.0981903,"        3D",915,"58563","245097","ANA154"
"1421","           OK",2023-10-12,"  07:58:56 PM",-18.5880451,48.0982895,"        3D",929,"58563","245097","ANA154"
"1431","           OK",2023-10-12,"  08:58:40 PM",-18.5881729,48.0982132,"        3D",927,"58563","245097","ANA154"
"1441","           OK",2023-10-12,"  10:02:40 PM",-18.5880966,48.0981903,"        3D",946,"58563","245097","ANA154"
"1451","           OK",2023-10-12,"  11:02:24 PM",-18.5880699,48.0983162,"        3D",889,"58563","245097","ANA154"
"1461","           OK",2023-10-13,"  12:02:08 AM",-18.5880699,48.0982666,"        3D",912,"58563","245097","ANA154"
"1471","           OK",2023-10-13,"  01:01:52 AM",-18.5881214,48.0981903,"        3D",916,"58563","245097","ANA154"
"1481","           OK",2023-10-13,"  02:01:36 AM",-18.5880699,48.0981903,"        3D",914,"58563","245097","ANA154"
"1491","           OK",2023-10-13,"  03:01:20 AM",-18.5880699,48.0980606,"        3D",928,"58563","245097","ANA154"
"1501","           OK",2023-10-13,"  04:01:04 AM",-18.5881214,48.0983162,"        3D",880,"58563","245097","ANA154"
"1512","           OK",2023-10-13,"  08:59:44 AM",-18.5881481,48.0982132,"        3D",934,"58563","245097","ANA154"
"1521","           OK",2023-10-13,"  03:02:24 PM",-18.5881214,48.0982666,"        3D",903,"58563","245097","ANA154"
"1531","           OK",2023-10-13,"  04:02:08 PM",-18.5881214,48.0982895,"        3D",930,"58563","245097","ANA154"
"1541","           OK",2023-10-13,"  06:01:36 PM",-18.5880966,48.0981636,"        3D",952,"58563","245097","ANA154"
"1551","           OK",2023-10-13,"  07:01:20 PM",-18.5881214,48.0982895,"        3D",909,"58563","245097","ANA154"
"1561","           OK",2023-10-13,"  08:01:04 PM",-18.5881214,48.0983162,"        3D",893,"58563","245097","ANA154"
"1571","           OK",2023-10-13,"  10:00:32 PM",-18.5880966,48.0983162,"        3D",865,"58563","245097","ANA154"
"1581","           OK",2023-10-13,"  11:00:16 PM",-18.5880451,48.0981636,"        3D",922,"58563","245097","ANA154"
"1591","           OK",2023-10-14,"  12:00:00 AM",-18.5881481,48.0982895,"        3D",899,"58563","245097","ANA154"
"1601","           OK",2023-10-14,"  12:59:44 AM",-18.5881481,48.0984688,"        3D",878,"58563","245097","ANA154"
"1612","           OK",2023-10-14,"  01:59:28 AM",-18.5880184,48.0981369,"        3D",914,"58563","245097","ANA154"
"1621","           OK",2023-10-14,"  02:59:12 AM",-18.5880966,48.0983696,"        3D",894,"58563","245097","ANA154"
"1631","           OK",2023-10-14,"  09:01:52 AM",-18.5873032,48.0993652,"        3D",730,"58563","245097","ANA154"
"1641","           OK",2023-10-14,"  03:00:16 PM",-18.5881214,48.0982666,"        3D",914,"58563","245097","ANA154"
"1651","           OK",2023-10-14,"  04:00:00 PM",-18.5881729,48.0982132,"        3D",942,"58563","245097","ANA154"
"1661","           OK",2023-10-14,"  04:59:44 PM",-18.5881481,48.0983162,"        3D",914,"58563","245097","ANA154"
"1671","           OK",2023-10-14,"  05:59:28 PM",-18.5882244,48.0983429,"        3D",906,"58563","245097","ANA154"
"1681","           OK",2023-10-14,"  06:59:12 PM",-18.5881214,48.0982895,"        3D",899,"58563","245097","ANA154"
"1691","           OK",2023-10-14,"  07:58:56 PM",-18.5881214,48.0982132,"        3D",907,"58563","245097","ANA154"
"1701","           OK",2023-10-14,"  09:02:56 PM",-18.5881729,48.0983925,"        3D",891,"58563","245097","ANA154"
"1712","           OK",2023-10-14,"  10:02:40 PM",-18.5880966,48.0982895,"        3D",910,"58563","245097","ANA154"
"1721","           OK",2023-10-14,"  11:02:24 PM",-18.5880699,48.0982399,"        3D",906,"58563","245097","ANA154"
"1731","           OK",2023-10-15,"  01:01:52 AM",-18.5880699,48.0982399,"        3D",916,"58563","245097","ANA154"
"1741","           OK",2023-10-15,"  02:01:36 AM",-18.5882759,48.0983925,"        3D",836,"58563","245097","ANA154"
"1751","           OK",2023-10-15,"  03:01:20 AM",-18.5881214,48.0982399,"        3D",907,"58563","245097","ANA154"
"1761","           OK",2023-10-15,"  04:01:04 AM",-18.5880966,48.0982666,"        3D",906,"58563","245097","ANA154"
"1771","           OK",2023-10-15,"  08:59:44 AM",-18.5880966,48.0981636,"        3D",928,"58563","245097","ANA154"
"1781","           OK",2023-10-15,"  03:02:24 PM",-18.5880966,48.0983162,"        3D",916,"58563","245097","ANA154"
"1791","           OK",2023-10-15,"  05:01:52 PM",-18.5879421,48.097805,"        3D",1023,"58563","245097","ANA154"
"1801","           OK",2023-10-15,"  06:01:36 PM",-18.5880699,48.0981636,"        3D",914,"58563","245097","ANA154"
"1812","           OK",2023-10-15,"  07:01:20 PM",-18.5881214,48.0982399,"        3D",913,"58563","245097","ANA154"
"1821","           OK",2023-10-15,"  08:01:04 PM",-18.5880699,48.0982399,"        3D",949,"58563","245097","ANA154"
"1831","           OK",2023-10-15,"  10:00:32 PM",-18.5881481,48.0983162,"        3D",904,"58563","245097","ANA154"
"1841","           OK",2023-10-15,"  11:00:16 PM",-18.5880184,48.0985489,"        3D",847,"58563","245097","ANA154"
"1851","           OK",2023-10-16,"  12:00:00 AM",-18.5880184,48.0982399,"        3D",916,"58563","245097","ANA154"
"1861","           OK",2023-10-16,"  12:59:44 AM",-18.5880451,48.0982132,"        3D",914,"58563","245097","ANA154"
"1871","           OK",2023-10-16,"  02:59:12 AM",-18.5880966,48.0982399,"        3D",914,"58563","245097","ANA154"
"1881","           OK",2023-10-16,"  03:58:56 AM",-18.5880184,48.0980339,"        3D",1003,"58563","245097","ANA154"
"1891","           OK",2023-10-16,"  09:01:52 AM",-18.5858688,48.0999565,"        3D",706,"58563","245097","ANA154"
"1901","           OK",2023-10-16,"  03:00:16 PM",-18.5881729,48.0982666,"        3D",925,"58563","245097","ANA154"
"1912","           OK",2023-10-16,"  04:00:00 PM",-18.5881481,48.0981636,"        3D",922,"58563","245097","ANA154"
"1921","           OK",2023-10-16,"  04:59:44 PM",-18.5882244,48.0983429,"        3D",903,"58563","245097","ANA154"
"1931","           OK",2023-10-16,"  05:59:28 PM",-18.5882244,48.0982666,"        3D",924,"58563","245097","ANA154"
"2100","           OK",2023-09-25,"  11:00:16 PM",-18.9177723,47.9756432,"        3D",1069,"58564","245098","MARO113"
"314","           OK",2023-09-26,"  12:00:00 AM",-18.9143677,48.0291443,"        3D",1104,"58564","245098","MARO113"
"414","           OK",2023-09-26,"  12:59:44 AM",-18.9180031,48.049675,"        2D",0,"58564","245098","MARO113"
"514","           OK",2023-09-26,"  02:59:12 AM",-18.8458366,48.023819,"        3D",933,"58564","245098","MARO113"
"614","           OK",2023-09-26,"  03:58:56 AM",-18.8457851,48.0238457,"        3D",932,"58564","245098","MARO113"
"713","           OK",2023-09-26,"  03:00:16 PM",-18.8236408,48.0098419,"        2D",0,"58564","245098","MARO113"
"813","           OK",2023-09-26,"  04:00:00 PM",-18.9071484,47.9169159,"        3D",1207,"58564","245098","MARO113"
"913","           OK",2023-09-26,"  04:59:44 PM",-18.9071484,47.9168892,"        3D",1270,"58564","245098","MARO113"
"1013","           OK",2023-09-26,"  06:59:12 PM",-18.8450184,47.8264198,"        3D",1431,"58564","245098","MARO113"
