event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:fix-type-raw,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,import-marked-outlier,location-error-text,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29453925678,TRUE,8/12/23 8:59,47.2200813,-20.4692345,,,3D,,,,,1358,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925679,TRUE,8/12/23 17:01,47.2176018,-20.4699268,,,3D,,,,,1340,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925680,TRUE,8/12/23 18:01,47.2176247,-20.4699516,,,3D,,,,,1301,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925681,TRUE,8/12/23 19:01,47.2176514,-20.4699268,,,3D,,,,,1344,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925682,TRUE,8/12/23 20:01,47.2174988,-20.4699268,,,3D,,,,,1345,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925683,TRUE,8/12/23 21:00,47.2177277,-20.4700794,,,3D,,,,,1358,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925684,TRUE,8/12/23 22:00,47.2176247,-20.4700546,,,3D,,,,,1333,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925686,TRUE,8/12/23 23:00,47.2175217,-20.4701824,,,3D,,,,,1365,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925687,TRUE,8/13/23 0:00,47.2175484,-20.4700031,,,3D,,,,,1338,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925688,TRUE,8/13/23 0:59,47.2113533,-20.4610939,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925689,TRUE,8/13/23 2:59,47.2160645,-20.4702072,,,3D,,,,,142,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925690,TRUE,8/13/23 3:58,47.2138367,-20.4718723,,,3D,,,,,1338,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925691,TRUE,8/13/23 9:01,47.2138367,-20.4718456,,,3D,,,,,1368,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925692,TRUE,8/13/23 15:00,47.2138367,-20.4718723,,,3D,,,,,1347,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925693,TRUE,8/13/23 16:00,47.2138634,-20.4736633,,,3D,,,,,1350,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925695,TRUE,8/13/23 16:59,47.21381,-20.4735355,,,3D,,,,,1354,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925696,TRUE,8/13/23 18:59,47.213707,-20.4735355,,,3D,,,,,1359,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925697,TRUE,8/13/23 19:58,47.213707,-20.473587,,,3D,,,,,1326,FALSE,,C,OK(corrected),0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925699,TRUE,8/13/23 20:58,47.2136841,-20.473587,,,3D,,,,,1341,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925700,TRUE,8/13/23 22:02,47.2138367,-20.4733829,,,3D,,,,,1380,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925701,TRUE,8/14/23 0:02,47.2368774,-20.4649601,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925702,TRUE,8/14/23 2:01,47.2426872,-20.4657288,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925703,TRUE,8/14/23 3:01,47.2402573,-20.4640903,,,3D,,,,,1308,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925704,TRUE,8/14/23 4:01,47.2403336,-20.4642181,,,3D,,,,,1359,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925705,TRUE,8/14/23 8:59,47.2403069,-20.4640388,,,3D,,,,,1326,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925706,TRUE,8/14/23 15:02,47.2403603,-20.4640121,,,3D,,,,,1291,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925707,TRUE,8/14/23 16:02,47.2402802,-20.4640388,,,3D,,,,,1308,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925708,TRUE,8/14/23 17:01,47.2401543,-20.4639874,,,3D,,,,,1288,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925709,TRUE,8/14/23 19:01,47.2554893,-20.4420738,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925710,TRUE,8/14/23 21:00,47.2402802,-20.4640121,,,3D,,,,,1300,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925711,TRUE,8/14/23 22:00,47.240181,-20.4640636,,,3D,,,,,1289,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925712,TRUE,8/15/23 1:59,47.2385139,-20.4634743,,,3D,,,,,1255,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925713,TRUE,8/15/23 3:58,47.2402573,-20.4638596,,,3D,,,,,1315,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925714,TRUE,8/15/23 9:01,47.2402039,-20.4639874,,,3D,,,,,1326,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925715,TRUE,8/15/23 15:00,47.2390785,-20.4664192,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925716,TRUE,8/15/23 16:00,47.2402573,-20.4640388,,,3D,,,,,1301,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925717,TRUE,8/15/23 17:59,47.2402802,-20.4639111,,,3D,,,,,1309,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925718,TRUE,8/15/23 18:59,47.240181,-20.4638081,,,3D,,,,,1341,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925719,TRUE,8/15/23 22:02,47.2342148,-20.4698505,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925720,TRUE,8/15/23 23:02,47.2363892,-20.4657021,,,3D,,,,,1300,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925721,TRUE,8/16/23 0:02,47.2364655,-20.4654713,,,3D,,,,,1289,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925722,TRUE,8/16/23 2:01,47.2785263,-20.4858494,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925723,TRUE,8/16/23 3:01,47.2177544,-20.4574337,,,2D,,,,,0,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925724,TRUE,8/16/23 4:01,47.2141457,-20.4685688,,,3D,,,,,1402,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925725,TRUE,8/16/23 8:59,47.2140923,-20.4685955,,,3D,,,,,1417,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925727,TRUE,8/16/23 15:02,47.2141953,-20.4686203,,,3D,,,,,1397,FALSE,,G,OK,0,4000,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925728,TRUE,8/16/23 16:02,47.2138634,-20.4680328,,,3D,,,,,1420,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925729,TRUE,8/16/23 17:01,47.213707,-20.4680061,,,3D,,,,,1443,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847587,TRUE,8/16/23 17:01,47.213707,-20.4680061,,,3D,,,,,1443,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925730,TRUE,8/16/23 18:01,47.2137871,-20.4680824,,,3D,,,,,1404,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925731,TRUE,8/16/23 19:01,47.2137871,-20.4680576,,,3D,,,,,1419,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465806516,TRUE,8/16/23 19:01,47.2137871,-20.4680576,,,3D,,,,,1419,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925732,TRUE,8/16/23 20:01,47.2380295,-20.4633465,,,3D,,,,,1107,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925733,TRUE,8/16/23 21:00,47.2377739,-20.4626808,,,3D,,,,,1282,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465806517,TRUE,8/16/23 21:00,47.2377739,-20.4626808,,,3D,,,,,1282,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925734,TRUE,8/16/23 22:00,47.2377968,-20.4627075,,,3D,,,,,1282,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29456925851,TRUE,8/16/23 22:00,47.2377968,-20.4627075,,,3D,,,,,1282,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29453925735,TRUE,8/16/23 23:00,47.2377739,-20.4627075,,,3D,,,,,1284,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29456925852,TRUE,8/17/23 0:00,47.2378235,-20.4627323,,,3D,,,,,1273,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29456925853,TRUE,8/17/23 0:59,47.2378235,-20.4626808,,,3D,,,,,1290,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458473893,TRUE,8/17/23 1:59,47.2376976,-20.4626808,,,3D,,,,,1268,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458473894,TRUE,8/17/23 2:59,47.2378235,-20.4626808,,,3D,,,,,1287,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458473895,TRUE,8/17/23 3:58,47.2377968,-20.4627323,,,3D,,,,,1296,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458473896,TRUE,8/17/23 9:01,47.2378502,-20.4627075,,,3D,,,,,1296,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847589,TRUE,8/17/23 9:01,47.2378502,-20.4627075,,,3D,,,,,1296,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847590,TRUE,8/17/23 15:00,47.2378235,-20.4627838,,,3D,,,,,1315,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847591,TRUE,8/17/23 16:00,47.2377472,-20.4625797,,,3D,,,,,1273,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847592,TRUE,8/17/23 16:59,47.2377739,-20.4627323,,,3D,,,,,1278,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847593,TRUE,8/17/23 17:59,47.2378502,-20.4627323,,,3D,,,,,1292,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847594,TRUE,8/17/23 18:59,47.2377968,-20.4627075,,,3D,,,,,1286,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847595,TRUE,8/17/23 19:58,47.2377968,-20.4627075,,,3D,,,,,1289,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29460515244,TRUE,8/17/23 19:58,47.2377968,-20.4627075,,,3D,,,,,1289,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847596,TRUE,8/17/23 21:02,47.2377968,-20.4627323,,,3D,,,,,1265,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29458847597,TRUE,8/17/23 22:02,47.2377968,-20.4627075,,,3D,,,,,1295,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29460515245,TRUE,8/17/23 23:02,47.2377739,-20.4627323,,,3D,,,,,1281,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29460515247,TRUE,8/18/23 0:02,47.2377472,-20.4627323,,,3D,,,,,1282,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29460515248,TRUE,8/18/23 1:01,47.2377739,-20.4627323,,,3D,,,,,1281,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29460515249,TRUE,8/18/23 2:01,47.2377739,-20.4627075,,,3D,,,,,1284,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29463818604,TRUE,8/18/23 3:01,47.2377472,-20.4627075,,,3D,,,,,1283,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465364171,TRUE,8/18/23 3:01,47.2377472,-20.4627075,,,3D,,,,,1283,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29463818605,TRUE,8/18/23 4:01,47.2377739,-20.462759,,,3D,,,,,1290,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465364172,TRUE,8/18/23 4:01,47.2377739,-20.462759,,,3D,,,,,1290,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465364173,TRUE,8/18/23 8:59,47.2377739,-20.4627075,,,3D,,,,,1287,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465364174,TRUE,8/18/23 15:02,47.2377968,-20.4627075,,,3D,,,,,1284,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29474030471,TRUE,8/18/23 15:02,47.2377968,-20.4627075,,,3D,,,,,1284,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465364175,TRUE,8/18/23 16:02,47.2378235,-20.462759,,,3D,,,,,1290,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465364176,TRUE,8/18/23 17:01,47.2378235,-20.4627323,,,3D,,,,,1293,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465806518,TRUE,8/18/23 18:01,47.2377968,-20.4627323,,,3D,,,,,1278,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465806519,TRUE,8/18/23 19:01,47.2377739,-20.4626808,,,3D,,,,,1278,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465806520,TRUE,8/18/23 20:01,47.2377739,-20.4627323,,,3D,,,,,1271,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29465806521,TRUE,8/18/23 21:00,47.2377472,-20.4626808,,,3D,,,,,1292,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29481760565,TRUE,8/18/23 21:00,47.2377472,-20.4626808,,,3D,,,,,1292,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29471932337,TRUE,8/18/23 22:00,47.2377739,-20.462656,,,3D,,,,,1276,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29471932338,TRUE,8/18/23 23:00,47.2377739,-20.4627075,,,3D,,,,,1292,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29471932339,TRUE,8/19/23 0:00,47.2377739,-20.4627075,,,3D,,,,,1273,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29471932340,TRUE,8/19/23 0:59,47.2377739,-20.462759,,,3D,,,,,1289,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29474030472,TRUE,8/19/23 3:58,47.2377472,-20.4627075,,,3D,,,,,1276,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29474030473,TRUE,8/19/23 9:01,47.2377472,-20.462656,,,3D,,,,,1290,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29474030474,TRUE,8/19/23 15:00,47.2377739,-20.4627075,,,3D,,,,,1291,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29474030475,TRUE,8/19/23 16:00,47.2377968,-20.462759,,,3D,,,,,1288,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29475541578,TRUE,8/19/23 16:59,47.2377472,-20.4627323,,,3D,,,,,1277,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29475541579,TRUE,8/19/23 17:59,47.2377739,-20.4627075,,,3D,,,,,1273,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29478740840,TRUE,8/19/23 18:59,47.2377968,-20.4627323,,,3D,,,,,1278,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29478740841,TRUE,8/19/23 19:58,47.2377968,-20.4627323,,,3D,,,,,1286,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29480922529,TRUE,8/19/23 23:02,47.2377968,-20.4627075,,,3D,,,,,1281,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29480922530,TRUE,8/20/23 0:02,47.2377205,-20.4626808,,,3D,,,,,1283,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29480922531,TRUE,8/20/23 1:01,47.2377968,-20.4627075,,,3D,,,,,1287,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29480922532,TRUE,8/20/23 2:01,47.2377968,-20.4627323,,,3D,,,,,1277,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29480922533,TRUE,8/20/23 4:01,47.2377739,-20.4627323,,,3D,,,,,1288,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29480922534,TRUE,8/20/23 8:59,47.2377472,-20.4626808,,,3D,,,,,1296,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29481760566,TRUE,8/20/23 15:02,47.2377739,-20.4627075,,,3D,,,,,1288,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29481760567,TRUE,8/20/23 16:02,47.2377739,-20.4627075,,,3D,,,,,1283,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29502513418,TRUE,8/20/23 17:01,47.2377739,-20.4627075,,,3D,,,,,1287,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29502513419,TRUE,8/20/23 18:01,47.2377968,-20.4627323,,,3D,,,,,1284,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29502513420,TRUE,8/20/23 19:01,47.2377472,-20.4626808,,,3D,,,,,1280,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29502513421,TRUE,8/20/23 20:01,47.2377739,-20.4627075,,,3D,,,,,1294,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29502513422,TRUE,8/20/23 21:00,47.2377472,-20.4627075,,,3D,,,,,1285,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29502513423,TRUE,8/20/23 22:00,47.2377739,-20.4627075,,,3D,,,,,1275,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29515683732,TRUE,8/20/23 23:00,47.2377472,-20.4627075,,,3D,,,,,1283,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29515683733,TRUE,8/21/23 0:00,47.2377472,-20.4627075,,,3D,,,,,1280,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29516954552,TRUE,8/21/23 0:59,47.2377739,-20.4627323,,,3D,,,,,1286,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29526799427,TRUE,8/21/23 0:59,47.2377739,-20.4627323,,,3D,,,,,1286,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29516954553,TRUE,8/21/23 2:59,47.2377968,-20.4626808,,,3D,,,,,1268,FALSE,,C,OK(corrected),0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29516954554,TRUE,8/21/23 3:58,47.2377968,-20.4627075,,,3D,,,,,1290,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29516954555,TRUE,8/21/23 9:01,47.2377739,-20.4626808,,,3D,,,,,1299,FALSE,,G,OK,0,3900,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29526799428,TRUE,8/21/23 15:00,47.2377739,-20.4627075,,,3D,,,,,1280,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29526799429,TRUE,8/21/23 16:59,47.2378235,-20.4627323,,,3D,,,,,1300,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29540851563,TRUE,8/21/23 17:59,47.2377739,-20.462759,,,3D,,,,,1289,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29540851564,TRUE,8/21/23 18:59,47.2377968,-20.4627323,,,3D,,,,,1284,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29540851565,TRUE,8/21/23 19:58,47.2377472,-20.4626808,,,3D,,,,,1279,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29547829378,TRUE,8/21/23 19:58,47.2377472,-20.4626808,,,3D,,,,,1279,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29540851566,TRUE,8/21/23 20:58,47.2377472,-20.4627323,,,3D,,,,,1268,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29547829379,TRUE,8/21/23 20:58,47.2377472,-20.4627323,,,3D,,,,,1268,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29542778396,TRUE,8/21/23 22:02,47.2377968,-20.4627323,,,3D,,,,,1286,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29542778397,TRUE,8/21/23 23:02,47.2377968,-20.4627075,,,3D,,,,,1278,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29546360031,TRUE,8/22/23 0:02,47.2377472,-20.4627075,,,3D,,,,,1288,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29546360032,TRUE,8/22/23 1:01,47.2377739,-20.4627075,,,3D,,,,,1285,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
29546360033,TRUE,8/22/23 2:01,47.2378235,-20.4627075,,,3D,,,,,1293,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,MAN002,Malagasy Pteropodid Telemetry
